Year,End Latitude Decimal Degrees,End Longitude Decimal Degrees,G Stat Area,Target Species Code,Avg Depth Fathoms,Substrate Type,Species,Sex,Age,Length Millimeters,Weight Kilograms,Number of Specimens
2014,57.9152,-134.795717,345731,710,289,Hard,Thornyhead rockfish,,,560,,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,550,,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,560,,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,580,,4
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,600,,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,610,,2
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,620,,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,630,,2
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,,,650,,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Female,7,580,2,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Female,8,610,2.2,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Female,8,620,2.4,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Female,8,640,2.9,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Female,9,670,3.2,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,5,430,0.7,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,5,450,1,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,5,490,1.1,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,6,620,2.2,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,7,560,1.5,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,7,620,2.4,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,8,580,2.1,1
2015,54.438333,-132.663,325401,710,190,Hard,Sablefish,Male,9,610,2.4,1
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,300,,1
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,310,,1
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,320,,1
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,330,,4
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,340,,3
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,350,,5
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,360,,3
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,370,,4
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,380,,2
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,390,,5
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,400,,2
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,410,,2
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,420,,1
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,440,,1
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,450,,2
2015,54.438333,-132.663,325401,710,190,Hard,Thornyhead rockfish,,,580,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,550,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,560,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,570,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,580,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,590,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,600,,3
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,610,,2
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,620,,3
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,650,,2
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,,,660,,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,3,550,1.7,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,5,560,1.7,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,6,610,2.2,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,6,650,2.9,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,6,690,3.1,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,8,740,4.1,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Female,9,590,2,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,5,560,1.8,2
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,5,600,2.4,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,6,590,2.4,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,6,620,2.4,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,7,560,1.9,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,8,580,1.9,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,8,650,2.9,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,19,640,2.6,1
2015,54.447333,-132.068,325401,710,175,Hard,Sablefish,Male,,620,2.2,1
2015,54.447333,-132.068,325401,710,175,Hard,Shortraker rockfish,Female,,1040,18.7,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,300,,2
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,310,,2
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,330,,2
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,340,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,350,,4
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,360,,2
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,370,,3
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,380,,4
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,390,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,400,,3
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,410,,5
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,430,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,460,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,470,,2
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,480,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,500,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,510,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,530,,1
2015,54.447333,-132.068,325401,710,175,Hard,Thornyhead rockfish,,,620,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,550,,2
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,560,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,570,,4
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,580,,3
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,590,,4
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,600,,2
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,610,,4
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,620,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,640,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,650,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,670,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,,,710,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,5,530,1.3,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,6,600,2.1,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,6,610,2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,7,600,2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,8,600,2.3,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,8,610,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,8,620,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Female,,640,3.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Indiscernible,8,530,1.6,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Indiscernible,8,620,2.6,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Indiscernible,9,590,2.1,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,4,570,1.6,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,5,500,1.4,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,6,610,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,7,590,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,7,590,2.5,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,8,600,1.8,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,9,590,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,10,550,1.8,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,11,590,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,11,630,2.2,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,13,640,2.7,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,13,690,3.1,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Sablefish,Male,14,630,2.3,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,330,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,360,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,370,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,380,,2
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,390,,3
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,400,,4
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,410,,3
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,420,,5
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,430,,3
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,450,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,460,,1
2015,54.455167,-132.302033,325401,710,196,Unknown,Thornyhead rockfish,,,470,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,550,,2
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,570,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,580,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,590,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,600,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,610,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,620,,5
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,630,,2
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,640,,2
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,650,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,660,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,,,680,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Female,8,630,2.5,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Female,8,690,3.1,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Female,9,600,2.2,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Indiscernible,7,590,2,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,5,530,1.5,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,5,560,1.7,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,6,610,2.5,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,6,630,2.5,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,7,570,1.9,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,7,640,2.5,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,8,580,2,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,8,620,2.5,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,10,610,2.3,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,11,610,2.3,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,16,610,2.2,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,22,620,2.4,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,23,700,3,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,30,640,2.6,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Sablefish,Male,,490,1.1,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,320,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,330,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,370,,3
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,380,,3
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,390,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,400,,5
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,410,,3
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,420,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,430,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,440,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,460,,3
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,480,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,510,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,520,,1
2015,54.457033,-132.4739,325401,710,197,Unknown,Thornyhead rockfish,,,700,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,540,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,560,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,570,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,580,,3
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,590,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,600,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,610,,2
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,620,,3
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,640,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,650,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,670,,2
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,700,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,,,720,,2
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,6,620,2.2,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,6,660,2.9,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,8,630,2.8,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,11,600,2.2,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,12,620,2.7,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,12,680,3.6,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,14,680,2.9,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Female,16,730,4.3,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,5,560,1.8,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,7,550,1.7,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,7,590,1.9,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,7,630,2.4,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,7,630,2.8,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,8,550,1.9,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,8,560,2,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,8,590,2.1,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,8,610,2.3,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,8,660,2.8,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,15,650,2.7,1
2015,54.5088,-132.213883,325431,710,189,Hard,Sablefish,Male,16,650,2.8,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,300,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,350,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,360,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,370,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,380,,2
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,390,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,410,,3
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,430,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,480,,1
2015,54.5088,-132.213883,325431,710,189,Hard,Thornyhead rockfish,,,490,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,550,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,620,,2
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,630,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,640,,4
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,650,,4
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,680,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,700,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,730,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,,,750,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Female,9,640,2.6,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Female,9,700,3,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Female,11,630,2.6,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Female,13,580,1.9,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Female,17,770,4.6,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,6,630,2.5,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,8,600,2.3,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,9,610,2.3,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,9,640,2.8,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,9,660,2.9,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,12,640,2.4,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,16,630,2.4,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,16,650,2.8,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,16,710,3.6,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,23,640,2.6,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Sablefish,Male,32,640,2.5,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,280,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,300,,2
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,310,,2
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,320,,5
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,330,,6
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,340,,7
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,350,,3
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,360,,8
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,370,,5
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,380,,5
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,390,,3
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,400,,5
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,410,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,420,,4
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,430,,5
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,440,,2
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,460,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,470,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,480,,3
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,490,,1
2015,54.51105,-132.5825,325431,710,205,Unknown,Thornyhead rockfish,,,540,,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,,,440,,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,,,480,,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,,,500,,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,,,510,,3
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,,,520,,4
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,,,540,,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Female,3,510,1.2,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Female,3,510,1.3,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Female,3,520,1.3,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,3,460,1,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,3,500,1.3,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,3,510,1.2,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,4,470,1.1,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,4,490,1.1,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,4,520,1.3,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,5,560,1.7,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Sablefish,Male,7,560,1.9,1
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Thornyhead rockfish,,,380,,2
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Thornyhead rockfish,,,400,,2
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Thornyhead rockfish,,,420,,3
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Thornyhead rockfish,,,460,,2
2015,54.521067,-131.7344,315431,710,192,Mud/Gravel,Thornyhead rockfish,,,490,,2
